Links,Claims,Date,Date
https://www.indiatoday.in//fact-check/story/fact-check-old-video-drunken-cop-liquor-shops-lockdown-relaxation-1674792-2020-05-05, This is how poor Hindus are stranded during the coronavirus lockdown in India,13-Apr-20,13-Apr-20
https://www.indiatoday.in//fact-check/video/did-sadhguru-s-event-spread-coronavirus-in-tamil-nadu-1674750-2020-05-05, Man selling donated rations at a grocery shop in India,13-Apr-20,13-Apr-20
https://www.indiatoday.in//fact-check/story/white-house-commemorative-coronavirus-coins-1674479-2020-05-05," Ratan Tata has claimed experts have predicted the economic downfall, but we will overcome thisRatan Tata has not given any such statement",11-Apr-20,11-Apr-20
https://www.indiatoday.in//fact-check/video/fact-check-viral-image-was-this-hindu-woman-attacked-organising-sehri-kashmiri-girl-1674254-2020-05-04," Kalonji or Nigella Sativa seeds have 100 per cent hydroxychloroquine, and its consumption with honey can prevent coronavirus",11-Apr-20,11-Apr-20
https://www.indiatoday.in//fact-check/story/is-it-illegal-to-circulate-pdfs-of-epaper-1673993-2020-05-03, Dr Vandana Tiwari had coronavirus and died after Islamic Jihadis attacked her,10-Apr-20,10-Apr-20
https://www.indiatoday.in//fact-check/story/viral-post-claims-sadhguru-event-spread-coronavirus-tamil-nadu-1673978-2020-05-03, Muslims in India are manufacturing fake hand sanitisers,10-Apr-20,10-Apr-20
https://www.indiatoday.in//fact-check/story/fact-check-why-were-these-bank-employees-being-transferred-to-an-ambulance-1673882-2020-05-03, British Prime Minister Boris Johnson has died,9-Apr-20,9-Apr-20
https://www.indiatoday.in//fact-check/story/fact-check-this-website-of-a-government-scheme-for-rs-50-000-aid-is-fake-1673795-2020-05-03, UK newspaper says Maulana Saad of Tablighi Jamaat donated Rs 1 crore to PM's relief fund against coronavirus,9-Apr-20,9-Apr-20
https://www.indiatoday.in//fact-check/video/delhi-corona-doctors-to-pay-their-own-bills-1673684-2020-05-02, Criminals are handing out chemical-doused masks to commit robbery during the Covid-19 scare,8-Apr-20,8-Apr-20
https://www.indiatoday.in//fact-check/story/clickbait-facebook-post-covid19-urging-shares-gone-viral-1673452-2020-05-01, Dr,7-Apr-20,7-Apr-20
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-video-of-rishi-kapoor-was-not-shot-the-night-before-he-passed-away-1672992-2020-04-30," Brazilians observed PM Modi's ""lights out"" call",7-Apr-20,7-Apr-20
https://www.indiatoday.in//fact-check/story/fact-check-popular-bakery-in-mumbai-finds-itself-in-the-middle-of-coronavirus-rumours-1672971-2020-04-30, WHO has released “protocols and procedures” of lockdown periods to fight Covid-19,5-Apr-20,5-Apr-20
https://www.indiatoday.in//fact-check/story/fact-check-can-this-anti-tuberculosis-vaccine-prevent-coronavirus-1672829-2020-04-30, Video of Rahul and Priyanka Gandhi breaking coronavirus lockdown by stepping outThe viral video is four months old and has no connection to coronavirus,5-Apr-20,5-Apr-20
https://www.indiatoday.in//fact-check/story/fact-check-hindu-woman-who-organised-sehri-for-kashmiri-girl-was-not-attacked-by-rss-1672633-2020-04-29, Photo of an Italian doctor waving goodbye to co-doctors as he is about to die due to coronavirus,5-Apr-20,5-Apr-20
https://www.indiatoday.in//fact-check/story/cctv-clip-car-mowing-down-mother-child-goes-viral-with-communal-twist-1672240-2020-04-28," Pope Francis kissed the feet of “black people"" and asked forgiveness during novel coronavirus scare",5-Apr-20,5-Apr-20
https://www.indiatoday.in//fact-check/story/has-delhi-govt-asked-docs-on-corona-duty-to-foot-their-own-hotel-bills-1672230-2020-04-28, Aajtak news channel shows lockdown is withdrawn at few places while India Today news channel shows it is extended till May 4,4-Apr-20,4-Apr-20
https://www.indiatoday.in//fact-check/story/ozone-layer-healing-coronavirus-lockdown-1671909-2020-04-28," Disaster management act has been implemented, no citizen is allowed to post any update on coronavirus",2-Apr-20,2-Apr-20
https://www.indiatoday.in//fact-check/story/fact-check-fake-claim-of-china-shipping-clothes-of-covid-patients-to-africa-goes-viral-1671854-2020-04-28, People sneezing purposefully to spread coronavirus at Hazrat Nizamuddin mosque in Delhi,2-Apr-20,2-Apr-20
https://www.indiatoday.in//fact-check/story/video-man-killed-celebratory-firing-goes-viral-with-wrong-claim-1671714-2020-04-27, Bill Gates wrote a letter where he says coronavirus has a “spiritual purpose” and is “a great corrector”,2-Apr-20,2-Apr-20
https://www.indiatoday.in//fact-check/story/first-volunteer-uk-corona-vaccine-trial-alive-and-kicking-1671426-2020-04-26, Italians are throwing their money on the streets as it is useless to them nowThese are old pictures from Venezuela and have nothing to do with the Covid-19 pandemic,1-Apr-20,1-Apr-20
https://www.indiatoday.in//fact-check/story/viral-post-about-doctor-death-coronavirus-fake-1671382-2020-04-26, UV rays and sunlight can kill coronavirus,1-Apr-20,1-Apr-20
https://www.indiatoday.in//fact-check/story/fact-check-viral-post-on-bjp-mp-s-wife-taking-flight-during-lockdown-is-misleading-1671274-2020-04-26, Filmmaker Sudhir Mishra getting beaten up by police during the lockdownThe man getting beaten up by police is not filmmaker Sudhir Mishra,31-Mar-20,31-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-woman-was-not-doctor-who-died-coronavirus-1671088-2020-04-25, Air India is operating evacuation flights to bring back stranded Indians from London The Indian High Commission in London has denied the claim,31-Mar-20,31-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-facebook-post-woman-covid-19-patient-fake-viral-social-media-1670350-2020-04-24, WHO advisory asks people not to consume bakery items as they get contaminated by coronavirus easily,30-Mar-20,30-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-do-not-believe-this-emotional-viral-story-with-father-child-photograph-1670254-2020-04-23, Pictures show civilian thrashing a policeman during lockdown,30-Mar-20,30-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-has-mha-ordered-arrest-of-firm-owner-if-employee-tests-covid-positive-1669956-2020-04-22, CDC recommends people to shave their facial hair to prevent coronavirus,29-Mar-20,29-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-did-germany-send-china-130-billion-bill-coronavirus-damages-1669551-2020-04-21, Inhaling the steam of sea salt and orange peelings can prevent coronavirus infection,28-Mar-20,28-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-no-canadian-pm-trudeau-not-packing-covid-19-relief-materials-1669525-2020-04-21,  Dr,28-Mar-20,28-Mar-20
https://www.indiatoday.in//msn-itt/story/fact-check-netas-push-dubious-website-on-social-media-urging-donations-for-pm-cares-1669119-2020-04-20, Italian PM said that the country has surrendered to the Covid-19 pandemicThe quote attributed to Italian PM is made up,28-Mar-20,28-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-video-man-putting-his-spit-bread-packets-is-old-and-not-india-1669006-2020-04-20, Jio announced a free recharge worth Rs 498 for all Indian citizens Jio officially denied the claim on their official Twitter handle,27-Mar-20,27-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-viral-post-appealing-for-facebook-shares-for-covid-19-patient-is-fictitious-1668498-2020-04-18, The viral video claims mass graves are in Italy,27-Mar-20,27-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-yediyurappa-did-not-attend-kumaraswamy-junior-s-wedding-amid-lockdown-1668442-2020-04-18, There are 59 positive Coronavirus cases in Nagpur along with 3 doctors one of whom is on ventilator,27-Mar-20,27-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-baseless-rumours-about-slashing-pension-create-panic-1667765-2020-04-16, Prince Charles infected with coronavirus after meeting Kanika Kapoor,26-Mar-20,26-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-video-of-mufti-challenging-lockdown-order-is-from-pakistan-and-not-india-1667404-2020-04-16, Images of patients treated in the open are from Italy as it has run out of hospital beds,26-Mar-20,26-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-no-woman-not-raped-inside-corona-isolation-ward-1667386-2020-04-15," While coronavirus tests in other countries are conducted for free or at nominal charges, in India, it costs Rs 4,500In India, coronavirus tests are free in government labs",26-Mar-20,26-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-are-chinese-being-barred-in-australian-supermarkets-over-covid-fears-1667380-2020-04-15, Tokyo Olympics logo has been redesigned on the theme of social distancing,25-Mar-20,25-Mar-20
https://www.indiatoday.in//fact-check/story/old-video-man-being-thrashed-falsely-linked-coronavirus-lockdown-1666977-2020-04-14," Tea can cure Covid-19 patients suggested by China’s whistleblower doctor Li Wenliang, the news was published by CNN",25-Mar-20,25-Mar-20
https://www.indiatoday.in//fact-check/story/muslims-offering-namaaz-viral-not-india-1666842-2020-04-14, The viral image is of a doctor couple in Italy who gave their lives treating coronavirus patients,24-Mar-20,24-Mar-20
https://www.indiatoday.in//fact-check/story/still-from-tv-series-goes-viral-doctors-dying-coronavirus-italy-1666616-2020-04-13,"  Timings for sale of milk, newspapers, grocery and medical stores have been issued by the Mumbai Police commissionerIt is a hoax",24-Mar-20,24-Mar-20
https://www.indiatoday.in//fact-check/story/truth-behind-lockdown-violators-cleaning-lake-karnataka-1666510-2020-04-13, Woman burned her hands while putting on the stove due to high alcohol content in hand sanitiserIt is a hoax,24-Mar-20,24-Mar-20
https://www.indiatoday.in//fact-check/story/do-not-believe-this-hoax-about-funeral-home-worker-cremated-alive-while-taking-nap-1666477-2020-04-13, Dr Naresh Trehan has said that the Indian government is going to declare a national emergency,24-Mar-20,24-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-worried-over-getting-coronavirus-from-your-pet-here-is-the-truth-1666447-2020-04-13, Assam has been completely locked down due to Covid-19No such decision has been taken by the Assam government so far,24-Mar-20,24-Mar-20
https://www.indiatoday.in//fact-check/story/image-bangladeshi-immigrants-malaysia-viral-plight-hindus-india-1665979-2020-04-11, Italian PM broke down over coronavirus deaths in his countryThe man seen crying in the picture is Brazilian President Jair Bolsonaro and the incident has nothing to do with the Covid-19 outbreak,23-Mar-20,23-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-video-rations-exchange-grocery-pakistan-1665842-2020-04-11, Vaccines to cure Covid-19 are readyViral image is of a Covid-19 testing kit,23-Mar-20,23-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-fake-quote-about-coronavirus-impact-on-economy-attributed-to-ratan-tata-1665669-2020-04-10," Hold your breath for 10 seconds to check if you have coronavirus or notNo, you can’t test for coronavirus like this",23-Mar-20,23-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-can-kalonji-seeds-cure-covid-19-truth-behind-viral-myth-busted-1665269-2020-04-10, Lions released on Russian streets by Vladimir Putin to force people inside This picture is from Johannesburg in South Africa and about four years old,23-Mar-20,23-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-viral-post-about-death-of-woman-doctor-due-to-covid-19-with-communal-angle-is-misleading-1665251-2020-04-09, Picture is of coffins of coronavirus patients who died in a single day in Italy,23-Mar-20,23-Mar-20
https://www.indiatoday.in//fact-check/story/fake-sanitisers-seized-bangladesh-pics-viral-india-with-communal-spin-1664927-2020-04-09, Dolphins and swans return to Italy waterways after Covid-19 lockdown,23-Mar-20,23-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-pakistan-news-channel-dawn-falls-fake-handle-uk-pm-boris-johnson-death-1664492-2020-04-08, Clapping together at 5 pm will create a vibration which will destroy coronavirus,22-Mar-20,22-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-false-claim-maulana-saad-donating-pm-cares-viral-1664466-2020-04-07, People rioting on the streets of London due to economic crisis in the wake of coronavirus outbreak,22-Mar-20,22-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-false-warnings-about-robbers-handing-out-anesthesia-laden-masks-go-viral-1664120-2020-04-07, Janta curfew will break the chain of coronavirus spread and see reduction of 40 per cent cases,22-Mar-20,22-Mar-20
https://www.indiatoday.in//fact-check/story/truth-coronavirus-conspiracy-theory-behind-arrest-harvard-professor-1663659-2020-04-05, Video is of Canadian PM Justin Trudeau's wife who is suffering from COVID-19 Woman seen in the video is not the wife of Justin Trudeau but a COVID-19 patient from London,22-Mar-20,22-Mar-20
https://www.indiatoday.in//fact-check/story/did-brazilians-observe-pm-modi-lights-out-call-1663624-2020-04-05," Trump said, “People are dying who have never died before”The quote has been on the internet for over a decade attributing it to different people at different times",21-Mar-20,21-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-viral-lockdown-phases-control-covid-19-not-endorsed-who-1663542-2020-04-05, Coronavirus fears in Germany results in large crowds outside the supermarket,21-Mar-20,21-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-rahul-and-priyanka-gandhi-s-old-video-shared-with-coronavirus-twist-1663502-2020-04-05, US President Donald Trump is being treated at a hospital for coronavirus,20-Mar-20,20-Mar-20
https://www.indiatoday.in//fact-check/story/misleading-claim-about-covid19-patient-goes-viral-1663343-2020-04-04, The viral audio clip on coronavirus is Dr Devi Shetty's,20-Mar-20,20-Mar-20
https://www.indiatoday.in//fact-check/story/viral-video-pope-francis-kissing-feet-people-relation-coronavirus-1662655-2020-04-02, Government to spray medicine in the air overnight to kill coronavirus,19-Mar-20,19-Mar-20
https://www.indiatoday.in//fact-check/story/fact-check-this-india-today-screenshot-about-extension-of-lockdown-is-doctored-1662622-2020-04-02, Passengers at Delhi airport got agitated Wednesday morning as their passports were withheld by airport authoritiesThis incident took place a few days back at IGIA in relation to mandatory coronavirus screening,19-Mar-20,19-Mar-20
