Links,Claims,Date,
https://www.boomlive.in/fake-news/false-passengers-infected-with-coronavirus-at-senegal-airport-7269,Photo Shows Condoms Found Near Shaheen Bagh By Municipal Workers While Cleaning A Drain,18 March 2020 4:48 PM GMT,18-Mar-20
https://www.boomlive.in/fake-news/fake-quote-claims-sachin-tendulkar-asked-for-ban-on-meat-shops-7267,Street vendors in Ahmedabad evicted to prepare for US President Donald Trumps visit.,18 March 2020 12:42 PM GMT,18-Mar-20
https://www.boomlive.in/fake-news/old-video-shared-as-goats-infected-with-covid-19-in-ajmer-7265,Clothes worn by student lathicharged in Jamia library and rioter torching bike in New Friends Colony are the same.,18 March 2020 12:03 PM GMT,18-Mar-20
https://www.boomlive.in/fake-news/video-of-mock-drill-on-covid-19-preparedness-in-punjab-viral-as-real-7254,BJP Leaders indulge in a fight using footwear (chappals) at a meeting instead of cordial discussion.,17 March 2020 2:46 PM GMT,17-Mar-20
https://www.boomlive.in/fake-news/coronavirus-viral-forward-promising-free-masks-is-fake-7250,Student Injured In Jamia Shooting Seen In CCTV Footage,17 March 2020 12:16 PM GMT,17-Mar-20
https://www.boomlive.in/fake-news/no-trump-did-not-announce-the-launch-of-a-coronavirus-vaccine-by-roche-7248,"Police arrested 63 madrasa children in Raja Bazar, Kolkata",17 March 2020 10:35 AM GMT,17-Mar-20
https://www.boomlive.in/health/coronavirus-rumours-hit-mumbai-hotels-westin-and-fatty-bao-7246,Hindu man lynched in Mumbai-Latur-Bidar Express by Muslims,16 March 2020 7:26 PM GMT,16-Mar-20
https://www.boomlive.in/fake-news/false-video-shows-police-crackdown-on-suspected-covid-19-patients-in-china-7236,Prime minister Narendra Modi calls himself the son of a Pathan,16 March 2020 10:00 AM GMT,16-Mar-20
https://www.boomlive.in/fake-news/no-cristiano-ronaldos-hotels-will-not-be-turned-into-hospitals-for-coronavirus-patients-7233,Congress MLA Anil Upadhyay supports Citizenship (Amendment) Act,16 March 2020 5:42 AM GMT,16-Mar-20
https://www.boomlive.in/fake-news/pib-rubbishes-viral-whatsapp-audio-clip-claiming-india-will-go-into-a-lockdown-7230,40 out of 62 AAP MLAs have been accused of rape.,15 March 2020 4:05 PM GMT,15-Mar-20
https://www.boomlive.in/coronavirustopstories/times-of-india-misreports-agra-woman-fleeing-after-coronavirus-tests-7229,Video shows Jain Samaj of Surat arranged for a helicopter for a bird rescue operation,15 March 2020 2:33 PM GMT,15-Mar-20
https://www.boomlive.in/fake-news/false-chinese-intelligence-officer-reveals-coronavirus-is-a-bioweapon-7224,Chinese police shooting Coronavirus patients in Wuhan,15 March 2020 10:03 AM GMT,15-Mar-20
https://www.boomlive.in/fake-news/misinformation-around-covid-19-and-other-news-you-almost-believed-7223,No BJP Leader Made A Comment On Shaheen Bagh Protesters Raping Woman,15 March 2020 6:42 AM GMT,15-Mar-20
https://www.boomlive.in/fake-news/viral-posts-claiming-himalaya-ceo-funds-terrorism-are-false-7216,"Screenshot shows Amanatullah Khan tweeted Shaheen Bagh has won, Islam has won",14 March 2020 10:43 AM GMT,14-Mar-20
https://www.boomlive.in/fake-news/did-these-books-predict-the-coronavirus-outbreak,"BJP lost 36 seats with a margin of less than 2,000 votes in Delhi",13 March 2020 1:51 PM GMT,13-Mar-20
https://www.boomlive.in/fake-news/dated-videos-shared-with-false-claim-of-another-shaheen-bagh-averted-7197,Screenshot Shows Government Bill To Amend The Constitution For Population Control,13 March 2020 5:53 AM GMT,13-Mar-20
https://www.boomlive.in/fake-news/morphed-screenshots-of-aaj-tak-make-false-claims-about-coronavirus-cure-7194,Image shows protesters in India burning the national flag during protests,12 March 2020 2:27 PM GMT,12-Mar-20
https://www.boomlive.in/fake-news/false-banks-to-block-accounts-that-do-not-have-npr-doc-from-april-1-7189,Video shows Rahul Gandhi blaming Narendra Modi for no employment among eagles,12 March 2020 10:55 AM GMT,12-Mar-20
https://www.boomlive.in/fake-news/how-a-movie-clip-went-viral-as-call-for-radical-islamic-training-7185,Coronavirus found in chicken in Bangalore,12 March 2020 4:46 AM GMT,12-Mar-20
https://www.boomlive.in/fake-news/video-of-a-fruit-seller-in-pakistan-spray-painting-grapes-viral-as-india-7182,Screenshot shows Manoj Tiwari tweeted admitting to losing Delhi polls and blamed BJP leaders,11 March 2020 2:38 PM GMT,11-Mar-20
https://www.boomlive.in/fake-news/up-police-debunk-false-communal-claim-about-meat-thrown-at-a-temple-7180,Photo shows injured anti-CAA protester who was attacked by BJP and RSS goons,11 March 2020 1:16 PM GMT,11-Mar-20
https://www.boomlive.in/fake-news/dated-video-from-sri-lanka-falsely-shared-as-muslim-women-harassed-in-india-7177,Video shows Muslim raising provocative slogans during Delhi elections,11 March 2020 8:37 AM GMT,11-Mar-20
https://www.boomlive.in/fake-news/maggi-noodles-sold-in-india-does-not-contain-beef-nestle-india-7176,Saudi Muslim Woman Married Her Husbands Son After He Died,11 March 2020 7:48 AM GMT,11-Mar-20
https://www.boomlive.in/fake-news/no-bjp-karnataka-official-handle-did-not-call-jyotiraditya-scindia-a-dog-7175,Wuhans citizens are shouting due to the fear of Coronavirus,11 March 2020 5:51 AM GMT,11-Mar-20
https://www.boomlive.in/fake-news/false-video-shows-kanhaiya-kumar-thrashed-at-a-rally-7170,Marijuana kills coronavirus,9 March 2020 1:09 PM GMT,9-Mar-20
https://www.boomlive.in/fake-news/no-rana-kapoor-is-not-p-chidambarams-son-in-law-7168,Video shows demolition drive of poor shopkeepers in Uttar Pradesh,9 March 2020 10:49 AM GMT,9-Mar-20
https://www.boomlive.in/fake-news/cropped-aaj-tak-video-used-to-spread-misinformation-on-coronavirus-7164,"China seeks court approval to kill over 20,000 Coronavirus patients",9 March 2020 8:20 AM GMT,9-Mar-20
https://www.boomlive.in/fake-news/harsh-manders-clipped-jamia-speech-and-other-news-you-almost-believed-7157,Omar Abdullah said abrogating Article 370 will bring an earthquake that will separate Kashmir from India.,8 March 2020 7:14 AM GMT,8-Mar-20
https://www.boomlive.in/fake-news/fake-al-jazeera-correspondents-anti-hindu-remark-angers-twitter-users-7154,Video Shows AAP MLA Amanatullah Khan Say We Will Become Sharia,7 March 2020 4:56 AM GMT,7-Mar-20
https://www.boomlive.in/fake-news/fake-message-claims-china-producing-corned-beef-with-human-body-parts-7149,Chinese President Xi Jinping has been visiting mosques to offer special prayers to protect China from the national disaster of Coronavirus.,6 March 2020 1:11 PM GMT,6-Mar-20
https://www.boomlive.in/fake-news/no-xi-jinping-did-not-visit-muslim-homes-to-learn-how-to-fight-coronavirus-7143,Photo shows Arvind Kejriwal met Pakistan Prime Minister Imran Khan to seek his blessings before the Delhi Elections,6 March 2020 5:53 AM GMT,6-Mar-20
https://www.boomlive.in/fake-news/fake-messages-claim-shaheen-bagh-protester-tested-positive-for-coronavirus-7140,Video shows Muslim man tortured in China,5 March 2020 2:57 PM GMT,5-Mar-20
https://www.boomlive.in/fake-news/activist-harsh-manders-clipped-speech-at-jamia-shared-with-false-claims-7133,Image In Video Represents Street Lights Put Up In Delhi By AAP Govenment,5 March 2020 10:00 AM GMT,5-Mar-20
https://www.boomlive.in/fake-news/video-claiming-to-show-arvind-kejriwal-admits-to-having-rss-links-is-cropped-7132,Video Shows Uttar Pradesh Police Lathi-charge Woman Protester Recently,5 March 2020 9:57 AM GMT,5-Mar-20
https://www.boomlive.in/fake-news/old-image-of-wounded-syrian-kid-resurfaces-as-delhi-riots-victim-7125,Photo shows Muslim woman at Shaheen Bagh flashing,4 March 2020 12:49 PM GMT,4-Mar-20
https://www.boomlive.in/fake-news/aaps-relief-scheme-for-riot-victims-only-for-muslims-morphed-ad-viral-7112,Prime Minister of China went to Mosque to pray as the only way protect himself from Coronavirus.,3 March 2020 4:45 PM GMT,3-Mar-20
https://www.boomlive.in/fake-news/video-of-relief-aid-to-riot-victims-shared-as-shaheen-bagh-women-being-paid-7109,Video shows pigs being burnt alive by Chinese government to control outbreak of Corona virus,3 March 2020 2:22 PM GMT,3-Mar-20
https://www.boomlive.in/fake-news/video-of-clashes-in-bangladesh-revived-as-delhi-riots-7104,Michelle Obama has filed for divorce from Barack as he reveals he is gay,3 March 2020 11:03 AM GMT,3-Mar-20
https://www.boomlive.in/fake-news/old-images-from-bangladesh-and-syria-passed-off-as-aftermath-of-delhi-riots-7099,Image shows voter information of Jamia shooter,3 March 2020 7:35 AM GMT,3-Mar-20
https://www.boomlive.in/fake-news/fake-coimbatore-restaurant-serving-biryani-to-make-hindus-impotent-7091,"Video shows in a recent event, a Delhi Muslim cleric speaking against Hindus.",2 March 2020 1:45 PM GMT,2-Mar-20
https://www.boomlive.in/fake-news/photo-of-anti-caa-protests-shared-as-bodies-of-delhi-riot-victims-7088,"Coronavirus source found as bat infestation under roofs in Hubei, China.",2 March 2020 1:14 PM GMT,2-Mar-20
https://www.boomlive.in/fake-news/fact-check-did-union-minister-anurag-thakur-raise-goli-maro-slogan-7087,Video shows Irfan Pathans arrival at Saheen Bagh,2 March 2020 12:30 PM GMT,2-Mar-20
https://www.boomlive.in/fake-news/photo-of-girl-murdered-in-madhya-pradesh-being-falsely-linked-to-tahir-hussain-7083,Video shows a man was faking disability in a programme conducted by Aam Aadmi Party,2 March 2020 11:26 AM GMT,2-Mar-20
https://www.boomlive.in/fake-news/false-delhi-police-sending-rioters-to-tahir-hussains-house-to-frame-him-7082,Picture Shows Tomato Ketchup Used By Injured Jamia Student,2 March 2020 10:43 AM GMT,2-Mar-20
https://www.boomlive.in/fake-news/video-of-woman-infants-bodies-dug-up-in-wb-peddled-with-communal-spin-7076,Image showing deadbodies of those infected with Coronavirus lying on the roads,1 March 2020 4:07 PM GMT,1-Mar-20
https://www.boomlive.in/fake-news/video-shows-amanatullah-khans-outburst-against-kejriwal-a-factcheck-7073,Video shows man being lynched at a Kejriwal rally.,1 March 2020 11:41 AM GMT,1-Mar-20
https://www.boomlive.in/fake-news/fake-news-around-delhi-riots-and-other-news-you-almost-believed,Video shows women beating up BJP MLA Anil Upadhyay,1 March 2020 7:31 AM GMT,1-Mar-20
https://www.boomlive.in/fake-news/no-this-photo-does-not-show-justice-s-muralidhar-with-congress-leaders-7068,Jamia Protester Uses Gun,29 Feb 2020 1:40 PM GMT,29-Feb-20
https://www.boomlive.in/fake-news/footage-of-stone-pelting-in-up-polices-presence-recycled-as-delhi-7066,Video shows BJP MLA Anil Upadhyay during shooting of Mahatma Gandhis effigy,29 Feb 2020 10:48 AM GMT,29-Feb-20
https://www.boomlive.in/fake-news/pakistani-twitter-handles-peddle-madhya-pradesh-lynching-video-as-delhi-7064,Video shows a girl collapsed and died after being infected by Coronavirus,29 Feb 2020 6:04 AM GMT,29-Feb-20
https://www.boomlive.in/fake-news/dated-video-of-guns-hidden-in-ghee-cans-falsely-linked-to-delhi-riots-7061,Video shows Hindu women dressed as Muslims to disrupt anti-CAA protests,29 Feb 2020 4:09 AM GMT,29-Feb-20
https://www.boomlive.in/fake-news/delhi-riots-misinformation-surrounds-gunman-mohammed-shahrukhs-identity-7059,Newspaper clipping shows Arvind Kejriwal was accused of rape,28 Feb 2020 2:28 PM GMT,28-Feb-20
https://www.boomlive.in/fake-news/photos-of-ambedkar-statue-vandalised-in-up-falsely-shared-as-delhi-7050,"Video showing unhygienic animal market in Wuhan, China",28 Feb 2020 11:07 AM GMT,28-Feb-20
https://www.boomlive.in/fake-news/fake-rate-card-for-marrying-non-muslim-women-revived-7048,"Video shows Hindu women assaulted in Punjab, Pakistan",28 Feb 2020 10:30 AM GMT,28-Feb-20
https://www.boomlive.in/fake-news/video-of-mob-pelting-stones-at-police-in-ahmedabad-peddled-as-delhi-7042,Video shows BJP MLA Karani Singh pulling down Baba Saheb Ambedkar statue,27 Feb 2020 4:10 PM GMT,27-Feb-20
https://www.boomlive.in/fake-news/false-photos-show-hindu-woman-attacked-during-delhi-riots-7028,Video Shows Present Hyderabad Nizams Opinion On CAA,26 Feb 2020 2:11 PM GMT,26-Feb-20
https://www.boomlive.in/fake-news/false-police-pumped-chemical-gas-in-muslim-homes-during-delhi-riots-7027,Video shows steel wool igniting from an incoming call on an iPhone,26 Feb 2020 1:42 PM GMT,26-Feb-20
https://www.boomlive.in/fake-news/no-delhi-violence-gunman-is-not-anurag-mishra-7025,Video Shows Pakistans 13th Test Of Ghaznavi Missile Failed,26 Feb 2020 12:32 PM GMT,26-Feb-20
https://www.boomlive.in/fake-news/dated-picture-of-cop-holding-stones-spun-as-police-violence-in-delhi-7023,Video shows BJP leader Inayat Hussain being smeared with ink for supporting NRC and CAA,26 Feb 2020 11:16 AM GMT,26-Feb-20
https://www.boomlive.in/fake-news/aurangabad-road-rage-falsely-shared-as-muslims-attacking-bus-in-delhi-7019,Iceland has declared religion a mental disorder,26 Feb 2020 5:48 AM GMT,26-Feb-20
https://www.boomlive.in/fake-news/kapil-mishra-supporters-photo-falsely-viral-as-delhi-violence-gunman-7015,Muslim woman admits to being paid 500 rupees and receiving Biryani to protest against CAA,25 Feb 2020 1:58 PM GMT,25-Feb-20
https://www.boomlive.in/fake-news/2018-schoolgirl-beheading-case-revived-with-fake-communal-claims-7013,Photo shows massacre those who insult Islam poster was seen at an anti-CAA rally,25 Feb 2020 1:26 PM GMT,25-Feb-20
https://www.boomlive.in/fake-news/delhi-caa-riots-fake-news-of-dcp-amit-sharmas-death-goes-viral-7000,Video shows BJP candidate offering a bribe to voters in Delhi,25 Feb 2020 8:17 AM GMT,25-Feb-20
https://www.boomlive.in/fake-news/coronavirus-mock-drill-by-chinese-police-viral-as-real-6997,BJP MP Smriti Irani Greeting Rape Accused Chinmayanand,24 Feb 2020 2:45 PM GMT,24-Feb-20
https://www.boomlive.in/fake-news/photo-shows-jnus-aishe-ghosh-faked-an-injury-false-claim-viral-6996,Chinese cake company hiding tablets inside product that cause paralysis.,24 Feb 2020 2:24 PM GMT,24-Feb-20
https://www.boomlive.in/fake-news/fake-quote-on-pulwama-attacks-attributed-to-comedian-kunal-kamra-6981,Muslim Women In Shaheen Bagh Fighting For Payments,24 Feb 2020 10:25 AM GMT,24-Feb-20
https://www.boomlive.in/fake-news/trump-in-india-video-of-taj-replica-in-bhopal-being-cleaned-goes-viral-6978,MHA issues statement banning the use of the word Hindu in official communication and Shiva linga in public,24 Feb 2020 9:03 AM GMT,24-Feb-20
https://www.boomlive.in/fake-news/3000-tonnes-of-gold-reserve-found-in-up-and-other-news-you-almost-believed-6971,"Aditya Rao, accused of planting a bomb at the Mangaluru airport is an RSS member",23 Feb 2020 8:36 AM GMT,23-Feb-20
https://www.boomlive.in/fake-news/gsi-rubbishes-claims-of-3000-tonne-gold-reserves-found-in-up-says-its-160-kg-6970,UP police thrashing stone-pelters,23 Feb 2020 3:01 AM GMT,23-Feb-20
https://www.boomlive.in/fake-news/no-this-is-not-ravish-kumar-disguised-as-a-woman-at-shaheen-bagh-6964,French Police shoots at rioting Muslim immigrants.,22 Feb 2020 10:05 AM GMT,22-Feb-20
https://www.boomlive.in/fake-news/jamia-how-a-rumour-on-social-media-found-its-way-to-news18-india-6962,Kanhaiya Kumar exposes Arvind Kejriwal,21 Feb 2020 1:38 PM GMT,21-Feb-20
https://www.boomlive.in/factcheck/media-misquotes-rss-chief-mohan-bhagwat-on-nationalism-6960,A Muslim man tried to rape a girl in Ambala,21 Feb 2020 10:23 AM GMT,21-Feb-20
https://www.boomlive.in/fake-news/tata-trusts-rubbishes-fake-quote-attributed-to-ratan-tata-about-jnu-6958,Claim: Jashodaben Modi Protests With The Shaheen Bagh Protesters,21 Feb 2020 6:52 AM GMT,21-Feb-20
https://www.boomlive.in/fake-news/man-urinating-on-modi-trump-mural-in-ahmedabad-morphed-images-viral-6957,Shaheen Bagh protesters to be paid Rs 500 per day for sitting in the demonstrations,20 Feb 2020 5:44 PM GMT,20-Feb-20
https://www.boomlive.in/fake-news/yogi-who-went-into-meditative-state-300-years-ago-found-alive-a-factcheck-6941,Video Shows US Shoot Down Iranian Missiles,19 Feb 2020 6:26 PM GMT,19-Feb-20
https://www.boomlive.in/fake-news/bank-of-barodas-licence-revoked-whatsapp-messages-create-panic-6937,Police evicting people from their homes in Assam because of NRC,19 Feb 2020 1:52 PM GMT,19-Feb-20
https://www.boomlive.in/fake-news/unrelated-image-peddled-as-condoms-found-at-shaheen-bagh-6933,Photo Shows Recent Meeting Between BJP MP Manoj Tiwari With Imam Bukhari,19 Feb 2020 1:11 PM GMT,19-Feb-20
https://www.boomlive.in/fake-news/no-video-does-not-show-street-vendors-evicted-before-trumps-gujarat-visit-6929,Photo Shows Anti-CAA Woman Protesters Asked To Wear Hijab / Burqa,18 Feb 2020 2:41 PM GMT,18-Feb-20
https://www.boomlive.in/fake-news/lathicharged-student-in-jamia-library-torching-a-bike-a-factcheck-6921,United States Will Observe February 19 As World Chhatrapati Day,18 Feb 2020 8:03 AM GMT,18-Feb-20
https://www.boomlive.in/fake-news/was-a-case-of-novel-coronavirus-identified-in-bihar-6915,Congress workers paying women with cash for azaadi.,17 Feb 2020 12:44 PM GMT,17-Feb-20
